RELI,E_KOORD,N_KOORD,B22BTOT,B22B11,B22B12,B22B13,B22B14,B22B15,B22B16,B22B21,B22B22,B22B23,B22B24,B22B25,B22B26,B22B27,B22B28,B22B29,B22B30,B22BMTOT,B22BM01,B22BM02,B22BM03,B22BM04,B22BM05,B22BM06,B22BM07,B22BM08,B22BM09,B22BM10,B22BM11,B22BM12,B22BM13,B22BM14,B22BM15,B22BM16,B22BM17,B22BM18,B22BM19,B22BWTOT,B22BW01,B22BW02,B22BW03,B22BW04,B22BW05,B22BW06,B22BW07,B22BW08,B22BW09,B22BW10,B22BW11,B22BW12,B22BW13,B22BW14,B22BW15,B22BW16,B22BW17,B22BW18,B22BW19,B22B41,B22B42,B22B43,B22B44,B22B45,B22B46,B22B51,B22B52,B22B53,B22B54,B22B55,B22B56,H22PTOT,H22P01,H22P02,H22P03,H22P04,H22P05,H22P06,H22PI,latitude,longitude,geometry
74232428,2742300,1242800,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.320710716810495,9.321034806771829,POINT (9.321034806771829 47.320710716810495)
74232433,2742300,1243300,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.325206614050295,9.321193502297321,POINT (9.321193502297321 47.325206614050295)
74232434,2742300,1243400,4,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.32610579276149,9.32122524462304,POINT (9.32122524462304 47.32610579276149)
74242430,2742400,1243000,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.32248748758145,9.322420662160079,POINT (9.322420662160079 47.32248748758145)
74252427,2742500,1242700,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,0,0,3,3,0,0,0,0,0,1,47.31976834590636,9.323647696901517,POINT (9.323647696901517 47.31976834590636)
74252428,2742500,1242800,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.320667525368435,9.323679477354277,POINT (9.323679477354277 47.320667525368435)
74262416,2742600,1241600,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.30985574159628,9.324620249164342,POINT (9.324620249164342 47.30985574159628)
74262427,2742600,1242700,10,8,3,3,0,0,0,7,0,3,6,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,3,0,3,3,0,0,3,3,0,3,3,3,7,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,47.31974672780318,9.324970008297058,POINT (9.324970008297058 47.31974672780318)
74262429,2742600,1242900,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.321545085760725,9.325033614845815,POINT (9.325033614845815 47.321545085760725)
74262430,2742600,1243000,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.32244426437206,9.32506541973361,POINT (9.32506541973361 47.32244426437206)
74262435,2742600,1243500,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.32694015374554,9.325224460309265,POINT (9.325224460309265 47.32694015374554)
74272427,2742700,1242700,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.31972509453824,9.32629231861709,POINT (9.32629231861709 47.31972509453824)
74272428,2742700,1242800,9,9,0,0,0,0,0,8,0,4,4,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,5,0,0,3,0,6,3,3,0,0,0,9,9,0,0,0,0,0,1,47.32062427327823,9.32632414363745,POINT (9.32632414363745 47.32062427327823)
74272429,2742700,1242900,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,1,47.32152345177339,9.326355969734136,POINT (9.326355969734136 47.32152345177339)
74272433,2742700,1243300,7,7,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,3,0,3,0,0,3,0,1,47.32512016330151,9.326483284885356,POINT (9.326483284885356 47.32512016330151)
74282419,2742800,1241900,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.312510010295505,9.327359888195526,POINT (9.327359888195526 47.312510010295505)
74282427,2742800,1242700,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.31970344611154,9.32761462786086,POINT (9.32761462786086 47.31970344611154)
74292420,2742900,1242000,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.31338752956774,9.328713879087553,POINT (9.328713879087553 47.31338752956774)
74292421,2742900,1242100,13,13,0,0,0,0,0,13,0,8,5,0,0,0,0,0,0,9,0,3,3,0,3,0,0,0,3,3,3,0,0,0,0,0,3,0,0,4,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,13,0,0,0,0,0,4,3,0,0,0,3,3,1,47.31428670929233,9.328745741132224,POINT (9.328745741132224 47.31428670929233)
74292422,2742900,1242200,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.31518588877369,9.328777604254281,POINT (9.328777604254281 47.31518588877369)
74302420,2743000,1242000,3,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.31336585335074,9.330036030212538,POINT (9.330036030212538 47.31336585335074)
74302421,2743000,1242100,14,12,3,3,0,0,0,12,0,3,9,0,3,3,0,0,0,9,0,0,0,0,3,0,3,0,3,3,0,0,0,3,0,3,0,0,0,5,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,8,3,3,3,0,14,0,0,0,0,0,5,3,0,0,3,0,0,1,47.314265032713564,9.33006791453552,POINT (9.33006791453552 47.314265032713564)
74302422,2743000,1242200,3,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.315164211833014,9.330099799936646,POINT (9.330099799936646 47.315164211833014)
74302425,2743000,1242500,4,4,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,1,47.317861747729374,9.330195462609508,POINT (9.330195462609508 47.317861747729374)
74302428,2743000,1242800,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.320559281427954,9.330291134987903,POINT (9.330291134987903 47.320559281427954)
74302436,2743000,1243600,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.32775269383439,9.330546308792423,POINT (9.330546308792423 47.32775269383439)
74312421,2743100,1242100,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.31424334097456,9.331390086860676,POINT (9.331390086860676 47.31424334097456)
74312422,2743100,1242200,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.31514251973193,9.331421994540806,POINT (9.331421994540806 47.31514251973193)
74312423,2743100,1242300,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.31604169824577,9.331453903299895,POINT (9.331453903299895 47.31604169824577)
74312424,2743100,1242400,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,1,47.316940876515815,9.331485813138004,POINT (9.331485813138004 47.316940876515815)
74312428,2743100,1242800,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.32053758715399,9.331613463281892,POINT (9.331613463281892 47.32053758715399)
74322425,2743200,1242500,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,0,1,47.31781834619328,9.332839984421737,POINT (9.332839984421737 47.31781834619328)
74322428,2743200,1242800,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,3,0,0,0,0,1,47.32051587771814,9.332935790496549,POINT (9.332935790496549 47.32051587771814)
74322429,2743200,1242900,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.32141505440364,9.332967728014909,POINT (9.332967728014909 47.32141505440364)
74322434,2743200,1243400,5,4,3,3,0,0,0,4,0,0,4,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,3,0,3,3,0,0,0,1,47.32591093415009,9.333127431810173,POINT (9.333127431810173 47.32591093415009)
74322435,2743200,1243500,7,7,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,7,0,0,0,0,0,3,3,3,0,3,0,0,1,47.32681010936164,9.33315937581036,POINT (9.33315937581036 47.32681010936164)
74332416,2743300,1241600,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.30970401820856,9.333874683288515,POINT (9.333874683288515 47.30970401820856)
74332426,2743300,1242600,5,5,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,5,0,0,0,0,0,3,3,0,0,3,0,0,1,47.31869579974038,9.334194200268561,POINT (9.334194200268561 47.31869579974038)
74332429,2743300,1242900,5,5,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.32139332944322,9.334290076433621,POINT (9.334290076433621 47.32139332944322)
74342433,2743400,1243300,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,3,3,0,3,0,0,0,1,47.324968290706515,9.335740362934954,POINT (9.335740362934954 47.324968290706515)
74342436,2743400,1243600,5,5,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.327665814163566,9.335836328667364,POINT (9.335836328667364 47.327665814163566)
74342439,2743400,1243900,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.33036333540055,9.335932304138607,POINT (9.335932304138607 47.33036333540055)
74352420,2743500,1242000,3,3,3,3,0,0,0,3,0,3,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,1,47.31325724486786,9.33664676965119,POINT (9.33664676965119 47.31325724486786)
74352422,2743500,1242200,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.31505559972407,9.336710762160337,POINT (9.336710762160337 47.31505559972407)
74352425,2743500,1242500,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.31775313018083,9.336806759038964,POINT (9.336806759038964 47.31775313018083)
74352429,2743500,1242900,4,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.321349834036035,9.336934770027598,POINT (9.336934770027598 47.321349834036035)
74352440,2743500,1244000,8,8,0,0,0,0,0,8,0,3,7,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,6,3,3,0,0,0,3,0,0,0,0,0,3,1,47.33124074937114,9.337286889556907,POINT (9.337286889556907 47.33124074937114)
74362421,2743600,1242100,5,5,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.31413465487826,9.338000932287963,POINT (9.338000932287963 47.31413465487826)
74362430,2743600,1243000,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.32222723857736,9.338289142939079,POINT (9.338289142939079 47.32222723857736)
74362431,2743600,1243100,11,11,0,0,0,0,0,11,0,3,10,0,0,0,0,0,0,7,3,0,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,7,0,0,4,0,10,0,0,0,3,0,3,0,0,3,3,0,0,1,47.32312641331997,9.338321171760027,POINT (9.338321171760027 47.32312641331997)
74362432,2743600,1243200,17,15,3,3,0,0,0,15,0,8,7,0,3,3,0,0,0,8,0,0,0,0,0,3,0,0,0,3,3,0,3,3,0,3,3,0,0,9,0,3,3,0,0,3,0,3,0,3,3,0,3,0,0,3,3,0,0,0,3,0,9,6,0,17,0,0,0,0,0,9,3,5,0,3,0,0,1,47.32402558781704,9.338353201664258,POINT (9.338353201664258 47.32402558781704)
74362433,2743600,1243300,31,30,3,3,0,0,0,30,0,11,19,0,3,3,0,0,0,15,0,3,3,0,0,0,3,3,0,3,3,0,0,3,3,3,3,0,0,16,3,3,0,0,0,0,3,3,3,0,3,3,3,3,3,3,0,0,0,0,4,0,14,13,0,31,0,0,0,0,0,12,3,6,3,3,3,0,1,47.32492476206831,9.338385232651838,POINT (9.338385232651838 47.32492476206831)
74362434,2743600,1243400,7,7,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,3,0,0,3,3,0,0,1,47.32582393607349,9.338417264722827,POINT (9.338417264722827 47.32582393607349)
74362441,2743600,1244100,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.3321181472024,9.3386415195605,POINT (9.3386415195605 47.3321181472024)
74372426,2743700,1242600,5,5,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.31860875263758,9.339483315728035,POINT (9.339483315728035 47.31860875263758)
74372431,2743700,1243100,13,13,0,0,0,0,0,13,0,9,4,0,0,0,0,0,0,7,0,0,3,0,3,3,0,0,3,3,0,3,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,3,0,0,9,3,0,12,0,3,0,0,0,5,3,3,0,3,3,0,1,47.32310462698383,9.339643560420669,POINT (9.339643560420669 47.32310462698383)
74372432,2743700,1243200,49,48,3,3,0,0,0,44,0,14,30,0,5,5,0,0,0,27,3,0,4,3,3,3,3,3,3,3,3,3,3,0,5,0,0,3,0,22,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,3,0,0,3,4,3,20,21,0,46,0,3,3,3,0,21,7,6,4,3,3,0,1,47.324003801117144,9.339675612611053,POINT (9.339675612611053 47.324003801117144)
74372433,2743700,1243300,34,33,3,3,0,0,0,31,0,18,13,0,3,3,0,3,0,19,0,3,3,0,0,0,0,3,6,0,0,3,3,3,3,3,3,0,0,15,0,3,0,0,0,3,0,3,3,0,0,3,3,3,3,0,0,0,0,0,3,3,17,14,0,34,0,0,0,0,0,15,3,8,3,3,3,0,1,47.324902975004605,9.339707665885541,POINT (9.339707665885541 47.324902975004605)
74372434,2743700,1243400,6,6,0,0,0,0,0,6,0,3,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,3,0,3,0,3,0,0,1,47.32580214864607,9.339739720244186,POINT (9.339739720244186 47.32580214864607)
74372435,2743700,1243500,4,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.326701322041224,9.33977177568706,POINT (9.33977177568706 47.326701322041224)
74372444,2743700,1244400,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.33479387147917,9.340060323473436,POINT (9.340060323473436 47.33479387147917)
74372445,2743700,1244500,5,5,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.335693042399505,9.340092389762018,POINT (9.340092389762018 47.335693042399505)
74382423,2743800,1242300,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.31588942650693,9.340709391232595,POINT (9.340709391232595 47.31588942650693)
74382430,2743800,1243000,3,3,3,3,0,0,0,3,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,0,0,3,0,3,0,0,0,0,1,47.3221836514702,9.340933874605588,POINT (9.340933874605588 47.3221836514702)
74382432,2743800,1243200,34,34,0,0,0,0,0,30,0,17,13,0,4,3,3,0,0,17,3,3,3,0,0,3,3,0,3,0,0,3,3,3,3,3,3,0,0,17,3,0,3,0,0,3,3,0,3,3,3,0,4,3,3,3,0,0,0,0,6,3,12,13,0,33,0,0,0,3,0,17,7,6,3,3,3,0,1,47.323981999254435,9.34099802247375,POINT (9.34099802247375 47.323981999254435)
74382433,2743800,1243300,38,36,3,3,0,0,0,35,0,17,18,0,3,3,0,3,0,18,3,3,0,0,3,3,0,3,0,3,3,0,3,3,3,3,3,0,0,20,3,3,3,0,3,0,3,3,3,3,0,3,0,3,3,0,3,0,0,0,3,5,14,16,0,36,0,0,0,3,0,17,7,4,4,0,3,3,1,47.324881172777914,9.34103009803508,POINT (9.34103009803508 47.324881172777914)
